target_index,seed,arm,condition,prompt_id,normalized_expected,answer_token_count,raw,strict_correct,answer_prefix_token_exact,overgeneration
7,2,B,fixed_donor,new_rewrite_open,linen,2,ambient,False,False,False
7,3,A,matched,original_open,linen,2,linen pink,False,True,True
7,3,A,matched,paraphrase_open,linen,2,linen pink,False,True,True
7,3,A,matched,new_rewrite_open,linen,2,linen pink,False,True,True
7,3,A,blank,original_open,linen,2,None,False,False,False
7,3,A,blank,paraphrase_open,linen,2,None,False,False,False
7,3,A,blank,new_rewrite_open,linen,2,None stored,False,False,False
7,3,A,fixed_donor,original_open,linen,2,ambient,False,False,False
7,3,A,fixed_donor,paraphrase_open,linen,2,ambient,False,False,False
7,3,A,fixed_donor,new_rewrite_open,linen,2,ambient,False,False,False
7,3,B,matched,original_open,linen,2,linen,True,True,False
7,3,B,matched,paraphrase_open,linen,2,linen,True,True,False
7,3,B,matched,new_rewrite_open,linen,2,linen,True,True,False
7,3,B,blank,original_open,linen,2,None,False,False,False
7,3,B,blank,paraphrase_open,linen,2,None,False,False,False
7,3,B,blank,new_rewrite_open,linen,2,None stored,False,False,False
7,3,B,fixed_donor,original_open,linen,2,ambient,False,False,False
7,3,B,fixed_donor,paraphrase_open,linen,2,ambient,False,False,False
7,3,B,fixed_donor,new_rewrite_open,linen,2,ambient,False,False,False
9,0,A,matched,original_open,pasta,2,pasta,True,True,False
9,0,A,matched,paraphrase_open,pasta,2,pasta,True,True,False
9,0,A,matched,new_rewrite_open,pasta,2,pasta,True,True,False
9,0,A,blank,original_open,pasta,2,No meal preference recorded.,False,False,False
9,0,A,blank,paraphrase_open,pasta,2,None,False,False,False
9,0,A,blank,new_rewrite_open,pasta,2,None stored.,False,False,False
9,0,A,fixed_donor,original_open,pasta,2,no preference,False,False,False
9,0,A,fixed_donor,paraphrase_open,pasta,2,ambience,False,False,False
9,0,A,fixed_donor,new_rewrite_open,pasta,2,None stored.,False,False,False
9,0,B,matched,original_open,pasta,2,pasta,True,True,False
9,0,B,matched,paraphrase_open,pasta,2,pasta,True,True,False
9,0,B,matched,new_rewrite_open,pasta,2,pasta,True,True,False
9,0,B,blank,original_open,pasta,2,No meal preference recorded.,False,False,False
9,0,B,blank,paraphrase_open,pasta,2,None,False,False,False
9,0,B,blank,new_rewrite_open,pasta,2,None stored.,False,False,False
9,0,B,fixed_donor,original_open,pasta,2,no preference,False,False,False
9,0,B,fixed_donor,paraphrase_open,pasta,2,ambience,False,False,False
9,0,B,fixed_donor,new_rewrite_open,pasta,2,None stored.,False,False,False
9,1,A,matched,original_open,pasta,2,pasta,True,True,False
9,1,A,matched,paraphrase_open,pasta,2,pasta,True,True,False
9,1,A,matched,new_rewrite_open,pasta,2,pasta,True,True,False
9,1,A,blank,original_open,pasta,2,No meal preference recorded.,False,False,False
9,1,A,blank,paraphrase_open,pasta,2,None,False,False,False
9,1,A,blank,new_rewrite_open,pasta,2,None stored.,False,False,False
9,1,A,fixed_donor,original_open,pasta,2,no preference,False,False,False
9,1,A,fixed_donor,paraphrase_open,pasta,2,ambience,False,False,False
9,1,A,fixed_donor,new_rewrite_open,pasta,2,None stored.,False,False,False
9,1,B,matched,original_open,pasta,2,pasta,True,True,False
9,1,B,matched,paraphrase_open,pasta,2,pasta,True,True,False
9,1,B,matched,new_rewrite_open,pasta,2,pasta,True,True,False
9,1,B,blank,original_open,pasta,2,No meal preference recorded.,False,False,False
9,1,B,blank,paraphrase_open,pasta,2,None,False,False,False
9,1,B,blank,new_rewrite_open,pasta,2,None stored.,False,False,False
9,1,B,fixed_donor,original_open,pasta,2,no preference,False,False,False
9,1,B,fixed_donor,paraphrase_open,pasta,2,ambience,False,False,False
9,1,B,fixed_donor,new_rewrite_open,pasta,2,None stored.,False,False,False
9,2,A,matched,original_open,pasta,2,pasta,True,True,False
9,2,A,matched,paraphrase_open,pasta,2,pasta,True,True,False
9,2,A,matched,new_rewrite_open,pasta,2,"pasta, ait u",False,True,True
9,2,A,blank,original_open,pasta,2,No meal preference recorded.,False,False,False
9,2,A,blank,paraphrase_open,pasta,2,None,False,False,False
9,2,A,blank,new_rewrite_open,pasta,2,None stored.,False,False,False
9,2,A,fixed_donor,original_open,pasta,2,no preference,False,False,False
9,2,A,fixed_donor,paraphrase_open,pasta,2,ambience,False,False,False
9,2,A,fixed_donor,new_rewrite_open,pasta,2,None stored.,False,False,False
9,2,B,matched,original_open,pasta,2,pasta,True,True,False
9,2,B,matched,paraphrase_open,pasta,2,pasta,True,True,False
9,2,B,matched,new_rewrite_open,pasta,2,pasta,True,True,False
9,2,B,blank,original_open,pasta,2,No meal preference recorded.,False,False,False
9,2,B,blank,paraphrase_open,pasta,2,None,False,False,False
9,2,B,blank,new_rewrite_open,pasta,2,None stored.,False,False,False
9,2,B,fixed_donor,original_open,pasta,2,no preference,False,False,False
9,2,B,fixed_donor,paraphrase_open,pasta,2,ambience,False,False,False
9,2,B,fixed_donor,new_rewrite_open,pasta,2,None stored.,False,False,False
9,3,A,matched,original_open,pasta,2,pasta,True,True,False
9,3,A,matched,paraphrase_open,pasta,2,pasta,True,True,False
9,3,A,matched,new_rewrite_open,pasta,2,pasta,True,True,False
9,3,A,blank,original_open,pasta,2,No meal preference recorded.,False,False,False
9,3,A,blank,paraphrase_open,pasta,2,None,False,False,False
9,3,A,blank,new_rewrite_open,pasta,2,None stored.,False,False,False
9,3,A,fixed_donor,original_open,pasta,2,no preference,False,False,False
9,3,A,fixed_donor,paraphrase_open,pasta,2,ambience,False,False,False
9,3,A,fixed_donor,new_rewrite_open,pasta,2,None stored.,False,False,False
9,3,B,matched,original_open,pasta,2,pasta,True,True,False
9,3,B,matched,paraphrase_open,pasta,2,pasta,True,True,False
9,3,B,matched,new_rewrite_open,pasta,2,pasta,True,True,False
9,3,B,blank,original_open,pasta,2,No meal preference recorded.,False,False,False
9,3,B,blank,paraphrase_open,pasta,2,None,False,False,False
9,3,B,blank,new_rewrite_open,pasta,2,None stored.,False,False,False
9,3,B,fixed_donor,original_open,pasta,2,no preference,False,False,False
9,3,B,fixed_donor,paraphrase_open,pasta,2,ambience,False,False,False
9,3,B,fixed_donor,new_rewrite_open,pasta,2,None stored.,False,False,False
11,0,A,matched,original_open,no active preference,3,no active preference,True,True,False
11,0,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
11,0,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
11,0,A,blank,original_open,no active preference,3,gray,False,False,False
11,0,A,blank,paraphrase_open,no active preference,3,gray,False,False,False
11,0,A,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
11,0,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
11,0,A,fixed_donor,paraphrase_open,no active preference,3,green,False,False,False
11,0,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
11,0,B,matched,original_open,no active preference,3,no active preference,True,True,False
11,0,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
11,0,B,matched,new_rewrite_open,no active preference,3,No stored color preference.,False,False,False
11,0,B,blank,original_open,no active preference,3,gray,False,False,False
11,0,B,blank,paraphrase_open,no active preference,3,gray,False,False,False
11,0,B,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
11,0,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
11,0,B,fixed_donor,paraphrase_open,no active preference,3,green,False,False,False
11,0,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
11,1,A,matched,original_open,no active preference,3,no active preference,True,True,False
11,1,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
11,1,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
11,1,A,blank,original_open,no active preference,3,gray,False,False,False
11,1,A,blank,paraphrase_open,no active preference,3,gray,False,False,False
11,1,A,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
11,1,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
11,1,A,fixed_donor,paraphrase_open,no active preference,3,green,False,False,False
11,1,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
11,1,B,matched,original_open,no active preference,3,no active preference,True,True,False
11,1,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
11,1,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
11,1,B,blank,original_open,no active preference,3,gray,False,False,False
11,1,B,blank,paraphrase_open,no active preference,3,gray,False,False,False
11,1,B,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
11,1,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
11,1,B,fixed_donor,paraphrase_open,no active preference,3,green,False,False,False
11,1,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
11,2,A,matched,original_open,no active preference,3,no active preference,True,True,False
11,2,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
11,2,A,matched,new_rewrite_open,no active preference,3,No active preference stored.,False,False,False
11,2,A,blank,original_open,no active preference,3,gray,False,False,False
11,2,A,blank,paraphrase_open,no active preference,3,gray,False,False,False
11,2,A,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
11,2,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
11,2,A,fixed_donor,paraphrase_open,no active preference,3,green,False,False,False
11,2,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
11,2,B,matched,original_open,no active preference,3,no active preference,True,True,False
11,2,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
11,2,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
11,2,B,blank,original_open,no active preference,3,gray,False,False,False
11,2,B,blank,paraphrase_open,no active preference,3,gray,False,False,False
11,2,B,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
11,2,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
11,2,B,fixed_donor,paraphrase_open,no active preference,3,green,False,False,False
11,2,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
11,3,A,matched,original_open,no active preference,3,no active preference,True,True,False
11,3,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
11,3,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
11,3,A,blank,original_open,no active preference,3,gray,False,False,False
11,3,A,blank,paraphrase_open,no active preference,3,gray,False,False,False
11,3,A,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
11,3,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
11,3,A,fixed_donor,paraphrase_open,no active preference,3,green,False,False,False
11,3,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
11,3,B,matched,original_open,no active preference,3,no active preference,True,True,False
11,3,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
11,3,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
11,3,B,blank,original_open,no active preference,3,gray,False,False,False
11,3,B,blank,paraphrase_open,no active preference,3,gray,False,False,False
11,3,B,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
11,3,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
11,3,B,fixed_donor,paraphrase_open,no active preference,3,green,False,False,False
11,3,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
13,0,A,matched,original_open,no active preference,3,no active preference,True,True,False
13,0,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
13,0,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
13,0,A,blank,original_open,no active preference,3,none,False,False,False
13,0,A,blank,paraphrase_open,no active preference,3,None,False,False,False
13,0,A,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
13,0,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
13,0,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
13,0,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
13,0,B,matched,original_open,no active preference,3,no active preference,True,True,False
13,0,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
13,0,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
13,0,B,blank,original_open,no active preference,3,none,False,False,False
13,0,B,blank,paraphrase_open,no active preference,3,None,False,False,False
13,0,B,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
13,0,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
13,0,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
13,0,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
13,1,A,matched,original_open,no active preference,3,no active preference,True,True,False
13,1,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
13,1,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
13,1,A,blank,original_open,no active preference,3,none,False,False,False
13,1,A,blank,paraphrase_open,no active preference,3,None,False,False,False
13,1,A,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
13,1,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
13,1,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
13,1,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
13,1,B,matched,original_open,no active preference,3,no active preference,True,True,False
13,1,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
13,1,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
13,1,B,blank,original_open,no active preference,3,none,False,False,False
13,1,B,blank,paraphrase_open,no active preference,3,None,False,False,False
13,1,B,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
13,1,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
13,1,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
13,1,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
13,2,A,matched,original_open,no active preference,3,no active preference,True,True,False
13,2,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
13,2,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
13,2,A,blank,original_open,no active preference,3,none,False,False,False
13,2,A,blank,paraphrase_open,no active preference,3,None,False,False,False
13,2,A,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
13,2,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
13,2,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
13,2,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
13,2,B,matched,original_open,no active preference,3,no active preference,True,True,False
13,2,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
13,2,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
13,2,B,blank,original_open,no active preference,3,none,False,False,False
13,2,B,blank,paraphrase_open,no active preference,3,None,False,False,False
13,2,B,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
13,2,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
13,2,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
13,2,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
13,3,A,matched,original_open,no active preference,3,no active preference,True,True,False
13,3,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
13,3,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
13,3,A,blank,original_open,no active preference,3,none,False,False,False
13,3,A,blank,paraphrase_open,no active preference,3,None,False,False,False
13,3,A,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
13,3,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
13,3,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
13,3,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
13,3,B,matched,original_open,no active preference,3,no active preference,True,True,False
13,3,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
13,3,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
13,3,B,blank,original_open,no active preference,3,none,False,False,False
13,3,B,blank,paraphrase_open,no active preference,3,None,False,False,False
13,3,B,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
13,3,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
13,3,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
13,3,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
15,0,A,matched,original_open,no active preference,3,no active preference,True,True,False
15,0,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
15,0,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
15,0,A,blank,original_open,no active preference,3,None,False,False,False
15,0,A,blank,paraphrase_open,no active preference,3,None,False,False,False
15,0,A,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
15,0,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
15,0,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
15,0,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
15,0,B,matched,original_open,no active preference,3,no active preference,True,True,False
15,0,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
15,0,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
15,0,B,blank,original_open,no active preference,3,None,False,False,False
15,0,B,blank,paraphrase_open,no active preference,3,None,False,False,False
15,0,B,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
15,0,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
15,0,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
15,0,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
15,1,A,matched,original_open,no active preference,3,no active preference,True,True,False
15,1,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
15,1,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
15,1,A,blank,original_open,no active preference,3,None,False,False,False
15,1,A,blank,paraphrase_open,no active preference,3,None,False,False,False
15,1,A,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
15,1,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
15,1,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
15,1,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
15,1,B,matched,original_open,no active preference,3,no active preference,True,True,False
15,1,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
15,1,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
15,1,B,blank,original_open,no active preference,3,None,False,False,False
15,1,B,blank,paraphrase_open,no active preference,3,None,False,False,False
15,1,B,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
15,1,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
15,1,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
15,1,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
15,2,A,matched,original_open,no active preference,3,no active preference,True,True,False
15,2,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
15,2,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
15,2,A,blank,original_open,no active preference,3,None,False,False,False
15,2,A,blank,paraphrase_open,no active preference,3,None,False,False,False
15,2,A,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
15,2,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
15,2,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
15,2,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
15,2,B,matched,original_open,no active preference,3,no active preference,True,True,False
15,2,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
15,2,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
15,2,B,blank,original_open,no active preference,3,None,False,False,False
15,2,B,blank,paraphrase_open,no active preference,3,None,False,False,False
15,2,B,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
15,2,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
15,2,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
15,2,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
15,3,A,matched,original_open,no active preference,3,no active preference,True,True,False
15,3,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
15,3,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
15,3,A,blank,original_open,no active preference,3,None,False,False,False
15,3,A,blank,paraphrase_open,no active preference,3,None,False,False,False
15,3,A,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
15,3,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
15,3,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
15,3,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
15,3,B,matched,original_open,no active preference,3,no active preference,True,True,False
15,3,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
15,3,B,matched,new_rewrite_open,no active preference,3,No active preference stored.,False,False,False
15,3,B,blank,original_open,no active preference,3,None,False,False,False
15,3,B,blank,paraphrase_open,no active preference,3,None,False,False,False
15,3,B,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
15,3,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
15,3,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
15,3,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
